"Time"	"6 sonic do"	"5 sonicinl"	"3 WP right"	"2 WPcentre"	"1 WP left"
4.81	-301.72	-484.19	-101.36	1273.76	1171.88
4.82	-301.99	-484.05	-101.66	1272.59	1172.93
4.83	-302.42	-484.41	-101.89	1272.60	1173.18
4.84	-302.06	-483.05	-101.58	1272.94	1171.51
4.85	-303.12	-483.77	-101.41	1273.31	1172.82
4.86	-301.76	-482.73	-101.70	1273.47	1172.76
4.87	-302.36	-482.95	-101.95	1273.92	1172.73
4.88	-302.07	-482.91	-101.94	1273.72	1173.25
4.89	-301.84	-484.50	-101.54	1273.77	1173.43
4.90	-302.83	-483.59	-101.81	1272.47	1171.89
4.91	-302.73	-483.55	-102.11	1273.35	1172.32
4.92	-302.67	-483.05	-101.91	1274.23	1172.78
4.93	-301.66	-483.73	-101.68	1273.03	1173.60
4.94	-301.69	-483.29	-101.80	1274.29	1173.26
4.95	-302.61	-483.54	-102.11	1273.68	1173.70
4.96	-301.45	-483.18	-102.15	1273.82	1172.62
4.97	-304.33	-483.79	-101.71	1273.78	1173.55
4.98	-302.18	-483.11	-101.70	1273.80	1173.46
4.99	-302.38	-483.34	-102.26	1274.18	1172.86
5.00	-302.17	-482.74	-102.07	1273.60	1173.43
5.01	-301.97	-484.76	-101.95	1273.27	1175.01
5.02	-303.90	-482.82	-101.90	1273.67	1173.66
5.03	-302.29	-483.33	-102.06	1274.21	1173.27
5.04	-301.90	-483.16	-102.46	1273.83	1173.72
5.05	-302.18	-483.37	-101.90	1272.95	1173.66
5.06	-301.35	-484.38	-101.78	1278.55	1172.80
5.07	-302.11	-484.70	-102.31	1274.40	1175.91
5.08	-300.01	-483.34	-102.31	1274.14	1174.38
5.09	-301.83	-483.62	-102.24	1273.66	1173.54
5.10	-300.62	-483.52	-101.93	1273.46	1173.28
5.11	-301.84	-484.01	-102.02	1274.66	1173.63
5.12	-301.80	-483.40	-102.55	1274.05	1174.52
5.13	-301.70	-484.09	-102.05	1274.37	1172.36
5.14	-299.21	-483.61	-101.86	1275.85	1173.47
5.15	-302.40	-483.71	-102.12	1274.97	1173.67
5.16	-301.23	-483.10	-102.22	1274.45	1173.37
5.17	-302.06	-484.40	-102.35	1273.94	1173.13
5.18	-301.59	-484.37	-101.90	1273.71	1172.83
5.19	-302.88	-484.20	-101.78	1274.42	1173.14
5.20	-300.45	-483.38	-102.51	1274.79	1173.51
5.21	-301.44	-483.53	-102.21	1273.48	1173.45
5.22	-301.42	-482.39	-102.01	1273.90	1173.69
5.23	-301.96	-480.76	-101.90	1274.60	1173.17
5.24	-301.63	-480.89	-101.98	1274.05	1173.42
5.25	-302.94	-483.33	-102.37	1273.76	1173.97
5.26	-301.87	-483.90	-101.87	1273.90	1173.25
5.27	-301.72	-484.15	-101.78	1275.06	1173.54
5.28	-301.81	-484.18	-102.12	1271.26	1173.52
5.29	-301.88	-484.35	-101.98	1275.33	1172.65
5.30	-301.65	-483.36	-101.96	1274.42	1171.99
5.31	-301.69	-483.87	-101.63	1274.86	1173.04
5.32	-301.46	-483.01	-101.78	1274.78	1173.08
5.33	-301.00	-483.64	-102.12	1274.21	1173.32
5.34	-301.47	-483.03	-101.78	1272.81	1173.04
5.35	-301.54	-484.73	-101.72	1272.61	1173.16
5.36	-300.48	-482.91	-101.61	1273.98	1173.35
5.37	-301.96	-482.98	-101.90	1273.69	1173.01
5.38	-302.02	-483.59	-101.93	1274.89	1173.48
5.39	-301.54	-483.41	-101.50	1275.61	1172.76
5.40	-301.58	-482.57	-101.53	1274.60	1172.86
5.41	-301.03	-483.44	-101.86	1273.69	1173.79
5.42	-301.66	-483.09	-101.62	1273.61	1171.86
5.43	-299.04	-483.45	-101.58	1273.96	1172.53
5.44	-302.63	-483.91	-101.19	1273.81	1173.10
5.45	-301.32	-483.66	-101.67	1271.84	1173.01
5.46	-301.12	-483.60	-101.84	1272.98	1172.12
5.47	-301.60	-481.49	-101.27	1274.01	1172.84
5.48	-300.56	-483.96	-101.18	1273.95	1172.12
5.49	-301.29	-484.08	-101.43	1273.34	1172.23
5.50	-301.03	-483.52	-101.65	1273.80	1172.75
5.51	-301.45	-484.12	-101.50	1272.69	1172.88
5.52	-300.80	-483.27	-100.91	1273.29	1172.63
5.53	-301.28	-484.06	-101.45	1273.84	1171.50
5.54	-300.39	-483.45	-101.63	1273.58	1172.80
5.55	-301.32	-483.60	-101.22	1273.92	1172.40
5.56	-301.00	-483.65	-101.21	1273.53	1172.58
5.57	-301.23	-484.20	-101.14	1273.64	1172.16
5.58	-301.33	-483.87	-101.55	1272.38	1172.89
5.59	-301.77	-484.63	-101.45	1273.19	1173.32
5.60	-302.44	-483.62	-101.05	1272.89	1172.41
5.61	-302.50	-484.15	-101.16	1272.06	1172.87
5.62	-302.22	-484.43	-101.38	1270.78	1172.46
5.63	-301.95	-484.13	-101.38	1274.12	1173.03
5.64	-301.51	-483.51	-101.24	1272.38	1173.41
5.65	-302.42	-486.97	-100.97	1272.92	1170.00
5.66	-301.97	-484.10	-101.45	1273.13	1172.27
5.67	-302.98	-484.62	-101.53	1275.40	1172.45
5.68	-301.26	-484.54	-101.05	1274.89	1171.87
5.69	-301.52	-482.64	-101.06	1273.24	1172.41
5.70	-301.70	-485.75	-101.32	1272.94	1170.52
5.71	-301.61	-485.26	-101.36	1272.46	1173.12
5.72	-302.33	-485.30	-101.39	1272.52	1172.58
5.73	-301.60	-484.71	-100.99	1272.59	1172.27
5.74	-301.51	-484.65	-101.33	1271.76	1172.33
5.75	-302.13	-487.70	-101.63	1273.76	1172.36
5.76	-302.39	-484.04	-101.33	1273.27	1172.41
5.77	-302.79	-484.34	-101.37	1272.38	1172.79
5.78	-302.19	-484.29	-101.19	1273.66	1172.64
5.79	-302.46	-484.17	-101.49	1273.60	1172.54
5.80	-302.11	-483.96	-101.64	1272.47	1172.72
5.81	-301.48	-484.22	-101.23	1272.95	1173.27
5.82	-301.65	-483.72	-101.32	1273.60	1173.30
5.83	-301.68	-484.70	-101.63	1273.04	1173.03
5.84	-301.53	-484.15	-101.51	1273.28	1173.01
5.85	-302.22	-483.87	-101.49	1273.08	1172.87
5.86	-301.90	-483.17	-101.33	1275.68	1172.96
5.87	-301.70	-484.73	-101.56	1273.68	1174.16
5.88	-301.59	-483.99	-101.95	1272.99	1172.84
5.89	-303.40	-484.19	-101.54	1272.45	1172.97
5.90	-299.64	-483.88	-101.54	1274.43	1173.11
5.91	-302.91	-484.90	-101.68	1275.64	1172.86
5.92	-302.65	-483.38	-101.76	1272.67	1172.92
5.93	-302.68	-483.72	-101.77	1273.75	1172.44
5.94	-302.78	-483.80	-101.37	1273.24	1173.08
5.95	-300.40	-484.09	-101.62	1273.92	1172.88
5.96	-302.61	-484.04	-101.99	1272.50	1173.20
5.97	-302.42	-483.52	-101.72	1273.24	1173.09
5.98	-301.80	-483.05	-101.61	1270.20	1173.56
5.99	-301.97	-484.19	-101.62	1273.51	1174.10
6.00	-301.49	-482.79	-101.91	1273.82	1173.35
6.01	-302.75	-483.42	-102.06	1275.07	1173.19
6.02	-301.43	-483.05	-101.51	1273.75	1173.07
6.03	-301.69	-483.33	-101.61	1274.22	1173.41
6.04	-301.77	-483.62	-101.90	1272.79	1173.92
6.05	-302.48	-485.78	-101.85	1274.04	1173.11
6.06	-302.66	-482.80	-101.49	1273.95	1173.25
6.07	-302.02	-482.46	-101.48	1273.95	1173.58
6.08	-301.88	-483.35	-101.90	1272.87	1173.67
6.09	-301.99	-483.54	-102.06	1274.33	1172.68
6.10	-302.45	-483.02	-101.58	1275.26	1172.78
6.11	-301.85	-484.83	-101.58	1273.56	1174.33
6.12	-300.62	-482.76	-102.01	1273.23	1173.35
6.13	-300.63	-483.83	-101.93	1272.86	1173.87
6.14	-301.90	-483.44	-101.85	1272.51	1173.70
6.15	-302.14	-482.54	-101.55	1273.63	1173.62
6.16	-301.27	-482.10	-101.74	1273.03	1173.82
6.17	-302.61	-483.92	-101.95	1273.71	1173.75
6.18	-301.91	-482.38	-101.74	1273.43	1173.46
6.19	-301.89	-483.42	-101.57	1275.36	1173.76
6.20	-301.99	-482.95	-101.50	1274.71	1173.33
6.21	-301.66	-484.02	-101.94	1273.48	1173.07
6.22	-301.79	-482.67	-101.84	1273.77	1173.51
6.23	-301.57	-482.83	-101.35	1274.40	1173.87
6.24	-300.63	-482.07	-101.64	1274.47	1173.34
6.25	-302.02	-483.15	-101.78	1273.90	1173.46
6.26	-301.45	-483.44	-101.84	1274.53	1173.36
6.27	-302.42	-486.27	-101.60	1273.49	1174.04
6.28	-302.28	-482.06	-101.50	1274.14	1171.87
6.29	-302.49	-483.31	-101.82	1273.84	1173.24
6.30	-301.98	-483.60	-101.84	1274.03	1173.39
6.31	-301.97	-483.57	-101.54	1273.33	1173.69
6.32	-301.86	-483.83	-101.51	1273.51	1174.29
6.33	-302.35	-483.13	-101.57	1273.62	1172.59
6.34	-302.22	-482.84	-101.87	1274.15	1172.40
6.35	-302.12	-483.74	-101.69	1275.43	1173.30
6.36	-302.31	-483.52	-101.35	1273.36	1173.50
6.37	-302.43	-483.38	-101.69	1273.26	1173.67
6.38	-300.93	-483.26	-101.82	1274.28	1173.02
6.39	-301.87	-484.95	-101.61	1272.97	1173.54
6.40	-301.57	-483.97	-101.50	1273.59	1175.51
6.41	-301.07	-483.72	-101.45	1273.99	1172.92
6.42	-301.76	-483.80	-101.71	1275.42	1172.90
6.43	-302.99	-483.91	-101.80	1275.29	1172.63
6.44	-301.83	-481.87	-101.36	1272.32	1172.78
6.45	-302.34	-483.35	-101.50	1273.34	1171.70
6.46	-301.62	-483.98	-101.66	1272.84	1172.25
6.47	-302.49	-484.03	-101.55	1273.58	1172.88
6.48	-301.78	-483.38	-101.60	1274.87	1172.50
6.49	-302.48	-484.91	-101.34	1269.92	1172.95
6.50	-302.26	-483.93	-101.55	1274.23	1172.78
6.51	-301.58	-483.99	-101.73	1274.43	1172.72
6.52	-302.05	-484.38	-101.30	1273.63	1172.64
6.53	-302.23	-484.64	-101.34	1273.96	1172.47
6.54	-301.58	-484.57	-101.51	1274.43	1172.54
6.55	-302.34	-485.35	-101.55	1273.97	1172.89
6.56	-302.03	-484.09	-101.52	1272.46	1172.83
6.57	-302.54	-485.07	-101.25	1273.62	1171.30
6.58	-301.22	-484.88	-101.20	1274.13	1172.26
6.59	-300.62	-485.19	-101.67	1274.65	1172.35
6.60	-301.64	-484.62	-101.29	1272.29	1172.04
6.61	-301.92	-485.20	-101.20	1273.17	1171.47
6.62	-302.05	-484.79	-101.22	1273.05	1171.34
6.63	-301.82	-484.13	-101.37	1273.32	1172.43
6.64	-300.95	-485.12	-101.58	1272.86	1172.04
6.65	-303.04	-484.80	-101.06	1271.80	1172.38
6.66	-302.04	-483.91	-101.11	1274.25	1172.20
6.67	-302.37	-487.63	-101.50	1276.50	1172.56
6.68	-302.12	-483.40	-101.28	1274.47	1171.15
6.69	-305.02	-484.33	-101.13	1273.94	1172.42
6.70	-302.20	-484.58	-101.07	1273.71	1171.92
6.71	-302.15	-484.90	-101.16	1273.38	1172.00
6.72	-301.66	-484.71	-101.60	1271.86	1172.04
6.73	-302.17	-485.23	-101.04	1275.28	1171.84
6.74	-301.10	-483.45	-100.98	1273.21	1171.61
6.75	-300.86	-484.45	-101.25	1273.79	1171.44
6.76	-302.38	-484.90	-101.21	1273.54	1172.16
6.77	-302.04	-485.38	-101.22	1274.88	1171.96
6.78	-301.70	-484.12	-100.86	1273.87	1171.72
6.79	-301.65	-483.83	-101.18	1274.05	1173.26
6.80	-301.47	-484.06	-101.42	1272.29	1173.34
6.81	-301.02	-484.49	-101.16	1273.34	1172.32
6.82	-302.02	-484.53	-101.15	1273.53	1172.15
6.83	-301.54	-485.04	-101.09	1274.04	1172.15
6.84	-301.07	-484.23	-101.44	1274.53	1172.67
6.85	-302.10	-485.19	-101.47	1273.72	1171.90
6.86	-301.94	-483.95	-100.95	1273.03	1170.34
6.87	-302.16	-484.85	-101.26	1273.68	1172.09
6.88	-302.00	-484.68	-101.56	1273.38	1172.24
6.89	-301.18	-484.61	-101.49	1272.59	1172.45
6.90	-301.57	-485.34	-101.38	1274.50	1173.15
6.91	-302.11	-484.67	-101.08	1274.12	1173.84
6.92	-301.63	-483.39	-101.47	1273.51	1173.04
6.93	-301.24	-483.66	-101.72	1274.32	1172.50
6.94	-301.55	-484.07	-101.36	1275.23	1172.50
6.95	-301.42	-484.44	-101.46	1276.34	1172.92
6.96	-301.50	-484.60	-101.52	1273.94	1171.62
6.97	-301.83	-485.79	-101.72	1274.26	1172.14
6.98	-302.84	-483.36	-101.68	1273.18	1170.49
6.99	-301.84	-483.10	-101.31	1273.07	1172.85
7.00	-301.68	-484.36	-101.72	1273.36	1173.14
7.01	-301.85	-484.18	-101.90	1272.81	1172.94
7.02	-301.26	-482.47	-101.80	1273.71	1170.46
7.03	-301.83	-483.18	-101.77	1274.19	1173.14
7.04	-300.76	-483.37	-101.70	1273.45	1174.42
7.05	-301.25	-483.48	-102.14	1273.13	1172.98
7.06	-301.26	-483.11	-102.06	1274.63	1173.17
7.07	-301.58	-484.18	-101.68	1273.51	1173.55
7.08	-301.18	-483.36	-101.92	1273.49	1172.39
7.09	-301.67	-484.48	-102.23	1273.61	1173.57
7.10	-300.77	-483.46	-102.34	1274.60	1173.35
7.11	-302.86	-483.11	-102.03	1274.04	1173.26
7.12	-301.49	-482.61	-101.85	1272.66	1172.88
7.13	-302.22	-484.32	-102.17	1273.93	1173.07
7.14	-301.80	-483.23	-102.27	1273.32	1172.99
7.15	-303.69	-483.79	-101.89	1272.88	1174.05
7.16	-302.28	-483.03	-101.88	1273.52	1173.68
7.17	-302.49	-483.46	-102.23	1273.63	1173.59
7.18	-301.95	-482.52	-102.42	1273.11	1173.66
7.19	-301.71	-482.94	-102.11	1274.29	1173.48
7.20	-301.92	-483.54	-101.73	1273.14	1172.99
7.21	-301.57	-483.91	-102.21	1273.69	1173.48
7.22	-301.75	-482.74	-102.34	1274.64	1173.64
7.23	-302.39	-483.52	-102.05	1272.85	1173.71
7.24	-302.07	-482.39	-101.93	1272.80	1173.68
7.25	-301.89	-484.06	-102.04	1278.72	1173.34
7.26	-300.92	-480.24	-102.48	1273.54	1173.49
7.27	-301.33	-483.30	-102.35	1273.74	1173.83
7.28	-303.01	-482.18	-101.69	1273.80	1173.66
7.29	-302.32	-482.65	-102.05	1276.54	1173.65
7.30	-301.75	-482.23	-102.23	1273.72	1173.73
7.31	-301.96	-482.16	-102.01	1274.42	1174.81
7.32	-300.96	-484.01	-101.88	1274.04	1176.02
7.33	-302.75	-483.10	-101.74	1272.72	1173.76
7.34	-302.78	-481.92	-102.08	1274.90	1173.68
7.35	-302.07	-482.63	-102.28	1275.58	1173.64
7.36	-302.15	-483.34	-101.55	1274.02	1173.68
7.37	-302.57	-483.99	-101.77	1275.16	1173.94
7.38	-301.88	-486.47	-101.97	1273.85	1173.66
7.39	-302.21	-483.75	-102.29	1273.57	1173.67
7.40	-299.78	-482.51	-101.93	1272.46	1173.42
7.41	-302.59	-482.41	-101.64	1274.48	1173.40
7.42	-301.75	-481.56	-101.88	1272.91	1174.01
7.43	-302.47	-481.87	-102.07	1273.00	1173.68
7.44	-302.10	-482.67	-101.71	1273.95	1174.68
7.45	-301.85	-483.87	-101.53	1273.95	1173.10
7.46	-301.41	-483.00	-101.72	1273.66	1173.28
7.47	-301.48	-483.52	-102.01	1274.01	1173.20
7.48	-301.17	-484.38	-102.02	1273.36	1173.33
7.49	-301.93	-483.34	-101.59	1273.08	1172.86
7.50	-301.92	-482.38	-101.80	1274.06	1174.09
7.51	-303.37	-482.56	-101.95	1272.55	1173.34
7.52	-301.47	-483.19	-101.86	1274.12	1173.13
7.53	-302.54	-482.56	-101.68	1274.60	1173.58
7.54	-302.05	-484.79	-101.50	1274.15	1175.97
7.55	-301.83	-484.16	-101.87	1274.14	1172.45
7.56	-302.56	-483.20	-101.90	1273.84	1172.99
7.57	-302.60	-484.51	-101.62	1272.55	1172.97
7.58	-302.08	-484.15	-101.56	1273.97	1173.40
7.59	-302.67	-485.15	-101.75	1271.83	1173.30
7.60	-301.29	-484.40	-101.83	1272.50	1173.33
7.61	-301.43	-484.53	-101.81	1274.30	1173.95
7.62	-301.24	-483.47	-101.35	1274.37	1173.12
7.63	-303.30	-483.88	-101.84	1274.09	1172.79
7.64	-301.95	-484.17	-101.82	1273.66	1172.08
7.65	-301.92	-485.63	-101.56	1274.46	1172.41
7.66	-302.50	-484.19	-101.38	1273.16	1173.35
7.67	-301.08	-484.91	-101.36	1272.78	1172.37
7.68	-301.98	-483.93	-101.67	1274.40	1172.40
7.69	-302.07	-484.98	-101.59	1273.30	1172.32
7.70	-301.56	-483.81	-101.24	1273.96	1171.81
7.71	-302.38	-484.08	-101.48	1273.17	1172.91
7.72	-302.41	-484.93	-101.52	1274.28	1172.71
7.73	-303.60	-484.34	-101.65	1273.06	1171.77
7.74	-301.40	-482.95	-101.11	1273.56	1172.20
7.75	-302.18	-483.98	-101.12	1273.31	1172.98
7.76	-301.84	-483.38	-101.49	1273.48	1172.67
7.77	-302.06	-484.13	-101.47	1274.68	1171.97
7.78	-302.01	-483.85	-101.11	1274.44	1172.83
7.79	-301.76	-484.77	-101.17	1272.85	1170.56
7.80	-302.92	-484.27	-101.20	1273.72	1172.32
7.81	-302.56	-483.79	-101.48	1272.34	1172.32
7.82	-302.00	-485.49	-101.08	1272.87	1172.20
7.83	-302.34	-484.74	-100.92	1272.73	1172.52
7.84	-302.08	-483.35	-101.26	1273.98	1171.01
7.85	-302.62	-483.44	-101.48	1273.24	1172.61
7.86	-300.92	-483.19	-101.13	1274.08	1172.92
7.87	-302.13	-483.17	-101.05	1275.54	1172.45
7.88	-301.94	-482.57	-101.08	1271.49	1172.00
7.89	-302.35	-484.10	-101.45	1272.54	1172.68
7.90	-301.91	-482.52	-101.26	1273.10	1171.11
7.91	-303.31	-483.80	-100.98	1273.45	1172.27
7.92	-300.58	-483.40	-101.24	1272.53	1172.28
7.93	-302.24	-483.33	-101.44	1272.53	1172.68
7.94	-301.19	-482.44	-101.43	1273.80	1173.27
7.95	-302.21	-484.37	-101.33	1273.99	1172.43
7.96	-302.03	-484.03	-101.06	1273.06	1172.48
7.97	-302.29	-483.91	-101.49	1275.21	1172.68
7.98	-302.56	-483.35	-101.59	1272.01	1172.45
7.99	-302.00	-482.92	-101.29	1272.23	1172.73
8.00	-301.68	-484.36	-101.42	1274.46	1173.51
8.01	-301.56	-482.41	-101.66	1273.59	1172.95
8.02	-301.26	-483.68	-101.78	1273.76	1173.19
8.03	-301.78	-484.39	-101.66	1273.37	1173.20
8.04	-303.37	-482.89	-101.35	1273.70	1172.96
8.05	-302.26	-482.36	-101.76	1273.37	1173.00
8.06	-302.08	-484.11	-101.95	1273.32	1172.26
8.07	-301.43	-480.64	-101.66	1274.07	1173.06
8.08	-301.83	-483.63	-101.55	1272.48	1172.92
8.09	-301.33	-483.45	-101.74	1272.89	1173.63
8.10	-301.76	-482.81	-101.92	1273.90	1173.02
8.11	-302.00	-483.07	-102.01	1272.23	1173.29
8.12	-301.53	-484.64	-101.56	1274.36	1173.20
8.13	-301.95	-483.36	-101.85	1274.42	1173.88
8.14	-301.09	-482.42	-102.08	1273.24	1172.94
8.15	-301.95	-483.37	-101.97	1273.60	1173.49
8.16	-300.37	-482.64	-101.86	1274.32	1172.76
8.17	-301.40	-482.80	-101.77	1273.20	1172.97
8.18	-301.25	-483.20	-102.08	1274.17	1173.51
8.19	-303.20	-483.10	-102.15	1273.60	1174.02
8.20	-300.43	-483.56	-101.56	1273.97	1173.44
8.21	-301.18	-482.87	-101.84	1274.68	1173.52
8.22	-301.14	-481.46	-102.09	1273.85	1173.48
8.23	-301.24	-480.73	-102.18	1273.85	1172.77
8.24	-301.07	-483.24	-101.99	1274.08	1172.98
8.25	-302.55	-483.23	-101.59	1273.33	1173.18
8.26	-300.52	-483.48	-101.98	1273.93	1173.59
8.27	-302.06	-484.05	-102.26	1267.82	1173.82
8.28	-300.55	-482.70	-101.86	1272.93	1174.09
8.29	-301.33	-484.55	-101.80	1273.96	1172.86
8.30	-301.34	-482.39	-101.84	1273.63	1173.99
8.31	-301.68	-482.48	-102.29	1275.21	1173.15
8.32	-301.34	-483.34	-102.06	1272.82	1173.77
8.33	-301.40	-483.53	-101.58	1270.59	1173.78
8.34	-301.61	-480.80	-101.82	1272.42	1173.42
8.35	-301.05	-482.40	-102.01	1273.21	1174.92
8.36	-301.57	-483.04	-101.96	1273.62	1172.36
8.37	-301.21	-482.50	-101.80	1273.71	1173.54
8.38	-301.56	-482.43	-101.59	1273.71	1173.18
8.39	-302.02	-482.32	-102.18	1275.49	1173.35
8.40	-301.14	-483.51	-102.04	1273.62	1171.88
8.41	-301.75	-482.70	-101.68	1273.22	1173.88
8.42	-301.04	-482.10	-101.69	1273.34	1174.32
8.43	-301.46	-482.44	-101.89	1273.46	1174.15
8.44	-301.83	-482.46	-102.00	1273.67	1173.14
8.45	-301.39	-484.40	-101.77	1275.53	1173.14
8.46	-301.88	-482.43	-101.52	1273.52	1174.15
8.47	-301.80	-482.96	-102.00	1274.25	1173.56
8.48	-302.25	-482.48	-101.93	1273.03	1173.26
8.49	-301.30	-482.48	-101.73	1274.20	1173.48
8.50	-301.90	-483.15	-101.54	1273.87	1173.06
8.51	-302.30	-483.79	-101.57	1271.47	1173.54
8.52	-301.46	-482.56	-101.96	1277.63	1172.66
8.53	-302.14	-481.07	-101.80	1273.36	1173.66
8.54	-301.57	-483.66	-101.35	1273.80	1173.27
8.55	-303.96	-482.84	-101.75	1273.78	1172.74
8.56	-302.65	-482.15	-101.76	1273.56	1173.28
8.57	-301.81	-483.29	-101.80	1272.97	1172.51
8.58	-301.54	-484.36	-101.50	1276.65	1173.36
8.59	-302.27	-484.03	-101.66	1273.16	1172.96
8.60	-300.99	-483.35	-101.81	1273.25	1172.98
8.61	-302.16	-482.83	-101.88	1272.59	1172.98
8.62	-302.01	-482.96	-101.44	1273.90	1173.41
8.63	-302.53	-483.73	-101.54	1272.44	1172.85
8.64	-302.37	-482.68	-101.69	1271.02	1172.86
8.65	-302.72	-485.39	-101.93	1273.53	1172.55
8.66	-302.20	-484.60	-101.67	1273.54	1172.37
8.67	-304.62	-484.47	-101.33	1272.55	1172.50
8.68	-302.32	-483.14	-101.78	1272.40	1172.65
8.69	-302.13	-482.81	-101.92	1273.10	1172.22
8.70	-301.07	-483.69	-101.67	1273.12	1172.58
8.71	-302.71	-485.78	-101.52	1274.61	1171.93
8.72	-302.16	-483.12	-101.55	1273.57	1172.30
8.73	-305.45	-484.22	-101.89	1274.25	1171.70
8.74	-302.19	-484.59	-101.79	1273.06	1172.19
8.75	-301.69	-483.83	-101.36	1274.01	1171.88
8.76	-301.53	-484.50	-101.60	1273.22	1171.72
8.77	-303.09	-484.30	-101.70	1274.21	1171.46
8.78	-302.37	-483.14	-101.57	1273.39	1172.15
8.79	-300.99	-483.66	-101.49	1279.71	1172.20
8.80	-302.38	-484.01	-101.23	1273.89	1172.02
8.81	-302.37	-484.49	-101.74	1273.66	1171.26
8.82	-300.40	-484.61	-101.84	1273.31	1171.99
8.83	-301.31	-484.57	-101.40	1273.75	1171.45
8.84	-301.55	-483.76	-101.44	1272.59	1171.96
8.85	-301.73	-484.46	-101.56	1273.67	1171.90
8.86	-302.02	-481.13	-101.74	1273.29	1171.61
8.87	-302.30	-484.99	-101.58	1274.39	1172.51
8.88	-301.42	-484.77	-101.19	1274.04	1171.03
8.89	-302.02	-484.22	-101.59	1273.18	1172.55
8.90	-302.29	-484.67	-101.68	1275.40	1172.32
8.91	-302.21	-484.16	-101.44	1273.33	1171.73
8.92	-302.23	-484.68	-101.30	1273.86	1172.50
8.93	-302.37	-485.76	-101.10	1273.79	1172.74
8.94	-301.53	-483.92	-101.65	1273.51	1172.18
8.95	-301.02	-483.90	-101.60	1271.86	1172.35
8.96	-301.74	-484.11	-101.10	1274.10	1172.54
8.97	-303.27	-485.02	-101.34	1273.07	1171.93
8.98	-302.05	-484.89	-101.46	1273.73	1172.23
8.99	-301.99	-484.37	-101.50	1274.33	1172.37
9.00	-302.98	-483.57	-101.20	1273.04	1174.01
9.01	-301.55	-483.60	-100.99	1272.71	1172.68
9.02	-302.61	-483.64	-101.49	1273.15	1172.98
9.03	-301.96	-484.31	-101.42	1276.39	1173.11
9.04	-302.38	-483.99	-101.04	1273.08	1172.57
9.05	-301.56	-484.76	-101.11	1273.64	1172.75
9.06	-301.24	-484.09	-101.13	1274.18	1171.85
9.07	-302.31	-484.79	-101.45	1274.63	1172.83
9.08	-301.75	-484.37	-101.12	1275.00	1172.70
9.09	-302.57	-485.55	-100.89	1275.72	1173.14
9.10	-302.43	-483.70	-101.22	1274.55	1173.54
9.11	-302.55	-485.06	-101.16	1273.10	1173.32
9.12	-301.25	-484.23	-101.15	1274.17	1171.25
9.13	-301.38	-484.98	-100.94	1273.92	1172.68
9.14	-302.20	-483.63	-101.00	1271.59	1173.68
9.15	-302.02	-482.80	-101.42	1274.77	1172.46
9.16	-301.98	-483.22	-101.10	1274.05	1172.87
9.17	-302.24	-484.07	-100.88	1272.91	1173.15
9.18	-301.77	-483.63	-101.01	1272.65	1173.42
9.19	-300.57	-484.30	-101.17	1273.01	1173.14
9.20	-302.05	-483.41	-101.43	1273.04	1173.10
9.21	-302.32	-483.48	-101.00	1273.71	1172.99
9.22	-301.47	-483.39	-100.93	1274.42	1173.73
9.23	-303.55	-483.43	-101.45	1273.55	1173.33
9.24	-302.39	-482.86	-101.37	1273.59	1173.71
9.25	-301.37	-483.66	-101.20	1276.12	1173.30
9.26	-301.80	-485.12	-101.13	1274.21	1173.20
9.27	-302.57	-483.34	-101.27	1272.26	1173.89
9.28	-301.63	-484.19	-101.59	1273.73	1172.14
9.29	-301.84	-483.17	-101.35	1273.20	1173.39
9.30	-302.44	-482.95	-101.16	1274.76	1173.89
9.31	-304.78	-484.00	-101.51	1276.58	1173.03
9.32	-301.82	-483.63	-101.62	1273.05	1172.87
9.33	-302.48	-483.32	-101.52	1268.07	1174.57
9.34	-301.96	-483.29	-101.42	1273.39	1173.84
9.35	-302.58	-484.10	-101.36	1271.88	1173.30
9.36	-302.17	-483.65	-101.89	1272.42	1173.51
9.37	-302.68	-483.55	-101.80	1271.99	1172.69
9.38	-300.91	-482.80	-101.49	1273.81	1173.37
9.39	-302.27	-483.77	-101.78	1275.76	1174.21
9.40	-300.77	-482.20	-101.93	1273.45	1173.62
9.41	-302.65	-483.98	-101.90	1273.74	1173.02
9.42	-301.97	-483.82	-101.65	1272.97	1173.27
9.43	-301.66	-482.60	-101.63	1273.93	1173.26
9.44	-301.39	-482.30	-102.12	1272.77	1172.60
9.45	-301.45	-482.89	-102.12	1273.29	1172.29
9.46	-301.17	-482.90	-101.76	1273.71	1174.11
9.47	-302.02	-482.87	-101.78	1274.09	1173.47
9.48	-301.55	-483.30	-101.97	1272.50	1173.28
9.49	-302.21	-483.30	-102.24	1274.98	1172.77
9.50	-301.50	-483.42	-101.92	1273.30	1171.70
9.51	-300.86	-483.92	-101.70	1273.04	1173.16
9.52	-301.62	-482.55	-102.13	1273.13	1173.91
9.53	-301.94	-483.11	-102.28	1273.55	1173.24
9.54	-302.25	-483.60	-102.05	1273.39	1173.26
9.55	-302.18	-483.47	-101.97	1272.86	1174.03
9.56	-301.34	-482.38	-101.99	1273.59	1174.12
9.57	-301.15	-483.06	-102.42	1272.72	1173.43
9.58	-302.52	-483.09	-102.17	1273.91	1174.77
9.59	-301.22	-483.80	-101.77	1273.19	1172.84
9.60	-301.19	-483.47	-102.01	1272.65	1171.54
9.61	-301.66	-483.10	-102.24	1273.25	1172.49
